category,path,label,true_type,true_location,verdict,defect_type,location,valid,raw,latency_s,batch_size,mode
tile,tile/test/gray_stroke/010.png,1,gray_stroke,left,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.4018843108715373,8,zero_shot
tile,tile/test/gray_stroke/011.png,1,gray_stroke,bottom-left,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.4018843108715373,8,zero_shot
tile,tile/test/gray_stroke/012.png,1,gray_stroke,bottom,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.4018843108715373,8,zero_shot
tile,tile/test/gray_stroke/014.png,1,gray_stroke,bottom,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.4018843108715373,8,zero_shot
tile,tile/test/gray_stroke/015.png,1,gray_stroke,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.4018843108715373,8,zero_shot
tile,tile/test/oil/002.png,1,oil,right,good,none,center,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""center""}",0.3956016393713071,8,zero_shot
tile,tile/test/oil/004.png,1,oil,top-right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3956016393713071,8,zero_shot
tile,tile/test/oil/005.png,1,oil,center,good,none,center,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""center""}",0.3956016393713071,8,zero_shot
tile,tile/test/oil/006.png,1,oil,bottom,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3956016393713071,8,zero_shot
tile,tile/test/oil/007.png,1,oil,center,good,none,center,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""center""}",0.3956016393713071,8,zero_shot
tile,tile/test/oil/009.png,1,oil,center,good,none,center,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""center""}",0.3956016393713071,8,zero_shot
tile,tile/test/oil/010.png,1,oil,left,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3956016393713071,8,zero_shot
tile,tile/test/oil/016.png,1,oil,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3956016393713071,8,zero_shot
tile,tile/test/oil/017.png,1,oil,top,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35936614675301826,8,zero_shot
tile,tile/test/rough/001.png,1,rough,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35936614675301826,8,zero_shot
tile,tile/test/rough/004.png,1,rough,top,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35936614675301826,8,zero_shot
tile,tile/test/rough/005.png,1,rough,bottom-left,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35936614675301826,8,zero_shot
tile,tile/test/rough/008.png,1,rough,bottom-left,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35936614675301826,8,zero_shot
tile,tile/test/rough/009.png,1,rough,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35936614675301826,8,zero_shot
tile,tile/test/rough/010.png,1,rough,bottom-left,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35936614675301826,8,zero_shot
tile,tile/test/rough/012.png,1,rough,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35936614675301826,8,zero_shot
toothbrush,toothbrush/test/good/000.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3514159681290039,8,zero_shot
toothbrush,toothbrush/test/good/001.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3514159681290039,8,zero_shot
toothbrush,toothbrush/test/good/002.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3514159681290039,8,zero_shot
toothbrush,toothbrush/test/good/003.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3514159681290039,8,zero_shot
toothbrush,toothbrush/test/good/004.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3514159681290039,8,zero_shot
toothbrush,toothbrush/test/good/005.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3514159681290039,8,zero_shot
toothbrush,toothbrush/test/good/006.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3514159681290039,8,zero_shot
toothbrush,toothbrush/test/good/007.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3514159681290039,8,zero_shot
toothbrush,toothbrush/test/good/008.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35750903099688003,8,zero_shot
toothbrush,toothbrush/test/good/009.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35750903099688003,8,zero_shot
toothbrush,toothbrush/test/good/010.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35750903099688003,8,zero_shot
toothbrush,toothbrush/test/good/011.png,0,none,none,defective,defective,center,True,"{""verdict"": ""defective"", ""defect_type"": ""defective"", ""location"": ""center""}",0.35750903099688003,8,zero_shot
toothbrush,toothbrush/test/defective/001.png,1,defective,top,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35750903099688003,8,zero_shot
toothbrush,toothbrush/test/defective/002.png,1,defective,bottom,defective,defective,center,True,"{""verdict"": ""defective"", ""defect_type"": ""defective"", ""location"": ""center""}",0.35750903099688003,8,zero_shot
toothbrush,toothbrush/test/defective/003.png,1,defective,center,defective,defective,center,True,"{""verdict"": ""defective"", ""defect_type"": ""defective"", ""location"": ""center""}",0.35750903099688003,8,zero_shot
toothbrush,toothbrush/test/defective/009.png,1,defective,bottom,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.35750903099688003,8,zero_shot
toothbrush,toothbrush/test/defective/010.png,1,defective,bottom,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.36685464187758043,8,zero_shot
toothbrush,toothbrush/test/defective/011.png,1,defective,center,defective,defective,center,True,"{""verdict"": ""defective"", ""defect_type"": ""defective"", ""location"": ""center""}",0.36685464187758043,8,zero_shot
toothbrush,toothbrush/test/defective/016.png,1,defective,center,defective,defective,top,True,"{""verdict"": ""defective"", ""defect_type"": ""defective"", ""location"": ""top""}",0.36685464187758043,8,zero_shot
toothbrush,toothbrush/test/defective/017.png,1,defective,bottom,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.36685464187758043,8,zero_shot
toothbrush,toothbrush/test/defective/018.png,1,defective,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.36685464187758043,8,zero_shot
toothbrush,toothbrush/test/defective/019.png,1,defective,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.36685464187758043,8,zero_shot
toothbrush,toothbrush/test/defective/020.png,1,defective,top,defective,defective,center,True,"{""verdict"": ""defective"", ""defect_type"": ""defective"", ""location"": ""center""}",0.36685464187758043,8,zero_shot
toothbrush,toothbrush/test/defective/021.png,1,defective,center,defective,defective,top,True,"{""verdict"": ""defective"", ""defect_type"": ""defective"", ""location"": ""top""}",0.36685464187758043,8,zero_shot
toothbrush,toothbrush/test/defective/022.png,1,defective,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.40968002900626743,8,zero_shot
toothbrush,toothbrush/test/defective/023.png,1,defective,center,defective,defective,center,True,"{""verdict"": ""defective"", ""defect_type"": ""defective"", ""location"": ""center""}",0.40968002900626743,8,zero_shot
toothbrush,toothbrush/test/defective/027.png,1,defective,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.40968002900626743,8,zero_shot
transistor,transistor/test/good/000.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.40968002900626743,8,zero_shot
transistor,transistor/test/good/001.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.40968002900626743,8,zero_shot
transistor,transistor/test/good/002.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.40968002900626743,8,zero_shot
transistor,transistor/test/good/003.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.40968002900626743,8,zero_shot
transistor,transistor/test/good/004.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.40968002900626743,8,zero_shot
transistor,transistor/test/good/005.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.38275882337620715,8,zero_shot
transistor,transistor/test/good/006.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.38275882337620715,8,zero_shot
transistor,transistor/test/good/007.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.38275882337620715,8,zero_shot
transistor,transistor/test/good/008.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.38275882337620715,8,zero_shot
transistor,transistor/test/good/009.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.38275882337620715,8,zero_shot
transistor,transistor/test/good/010.png,0,none,none,defective,bent_lead,bottom-left,True,"{""verdict"": ""defective"", ""defect_type"": ""bent_lead"", ""location"": ""bottom-left""}",0.38275882337620715,8,zero_shot
transistor,transistor/test/good/011.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.38275882337620715,8,zero_shot
transistor,transistor/test/good/012.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.38275882337620715,8,zero_shot
transistor,transistor/test/good/013.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.38039856874820543,8,zero_shot
transistor,transistor/test/good/014.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.38039856874820543,8,zero_shot
transistor,transistor/test/good/015.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.38039856874820543,8,zero_shot
transistor,transistor/test/good/016.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.38039856874820543,8,zero_shot
transistor,transistor/test/good/017.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.38039856874820543,8,zero_shot
transistor,transistor/test/good/018.png,0,none,none,defective,bent_lead,bottom-left,True,"{""verdict"": ""defective"", ""defect_type"": ""bent_lead"", ""location"": ""bottom-left""}",0.38039856874820543,8,zero_shot
transistor,transistor/test/good/019.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.38039856874820543,8,zero_shot
transistor,transistor/test/good/020.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.38039856874820543,8,zero_shot
transistor,transistor/test/good/021.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3486771759999101,8,zero_shot
transistor,transistor/test/good/022.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3486771759999101,8,zero_shot
transistor,transistor/test/good/023.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3486771759999101,8,zero_shot
transistor,transistor/test/good/024.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3486771759999101,8,zero_shot
transistor,transistor/test/good/025.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3486771759999101,8,zero_shot
transistor,transistor/test/good/026.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3486771759999101,8,zero_shot
transistor,transistor/test/good/027.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3486771759999101,8,zero_shot
transistor,transistor/test/good/028.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3486771759999101,8,zero_shot
transistor,transistor/test/good/029.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3466755749977892,8,zero_shot
transistor,transistor/test/good/030.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3466755749977892,8,zero_shot
transistor,transistor/test/good/031.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3466755749977892,8,zero_shot
transistor,transistor/test/good/032.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3466755749977892,8,zero_shot
transistor,transistor/test/good/033.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3466755749977892,8,zero_shot
transistor,transistor/test/good/034.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3466755749977892,8,zero_shot
transistor,transistor/test/good/035.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3466755749977892,8,zero_shot
transistor,transistor/test/good/036.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3466755749977892,8,zero_shot
transistor,transistor/test/good/037.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3551982488716021,8,zero_shot
transistor,transistor/test/good/038.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3551982488716021,8,zero_shot
transistor,transistor/test/good/039.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3551982488716021,8,zero_shot
transistor,transistor/test/good/040.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3551982488716021,8,zero_shot
transistor,transistor/test/good/041.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3551982488716021,8,zero_shot
transistor,transistor/test/good/042.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3551982488716021,8,zero_shot
transistor,transistor/test/good/043.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3551982488716021,8,zero_shot
transistor,transistor/test/good/044.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3551982488716021,8,zero_shot
transistor,transistor/test/good/045.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3908842787495814,8,zero_shot
transistor,transistor/test/good/046.png,0,none,none,defective,bent_lead,bottom-left,True,"{""verdict"": ""defective"", ""defect_type"": ""bent_lead"", ""location"": ""bottom-left""}",0.3908842787495814,8,zero_shot
transistor,transistor/test/good/047.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3908842787495814,8,zero_shot
transistor,transistor/test/good/048.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3908842787495814,8,zero_shot
transistor,transistor/test/good/049.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3908842787495814,8,zero_shot
transistor,transistor/test/good/050.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3908842787495814,8,zero_shot
transistor,transistor/test/good/051.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3908842787495814,8,zero_shot
transistor,transistor/test/good/052.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3908842787495814,8,zero_shot
transistor,transistor/test/good/053.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3804599520008196,8,zero_shot
transistor,transistor/test/good/054.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3804599520008196,8,zero_shot
transistor,transistor/test/good/055.png,0,none,none,defective,bent_lead,bottom-left,True,"{""verdict"": ""defective"", ""defect_type"": ""bent_lead"", ""location"": ""bottom-left""}",0.3804599520008196,8,zero_shot
transistor,transistor/test/good/056.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3804599520008196,8,zero_shot
transistor,transistor/test/good/057.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3804599520008196,8,zero_shot
transistor,transistor/test/good/058.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3804599520008196,8,zero_shot
transistor,transistor/test/good/059.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3804599520008196,8,zero_shot
transistor,transistor/test/bent_lead/001.png,1,bent_lead,bottom-right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3804599520008196,8,zero_shot
transistor,transistor/test/bent_lead/003.png,1,bent_lead,bottom,defective,bent_lead,bottom-left,True,"{""verdict"": ""defective"", ""defect_type"": ""bent_lead"", ""location"": ""bottom-left""}",0.3974719504985842,8,zero_shot
transistor,transistor/test/bent_lead/005.png,1,bent_lead,bottom-left,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3974719504985842,8,zero_shot
transistor,transistor/test/bent_lead/008.png,1,bent_lead,bottom,defective,bent_lead,bottom-left,True,"{""verdict"": ""defective"", ""defect_type"": ""bent_lead"", ""location"": ""bottom-left""}",0.3974719504985842,8,zero_shot
transistor,transistor/test/bent_lead/009.png,1,bent_lead,bottom,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3974719504985842,8,zero_shot
transistor,transistor/test/cut_lead/001.png,1,cut_lead,bottom-right,defective,bent_lead,bottom-left,True,"{""verdict"": ""defective"", ""defect_type"": ""bent_lead"", ""location"": ""bottom-left""}",0.3974719504985842,8,zero_shot
transistor,transistor/test/cut_lead/002.png,1,cut_lead,bottom,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3974719504985842,8,zero_shot
transistor,transistor/test/cut_lead/003.png,1,cut_lead,bottom-left,defective,bent_lead,bottom-right,True,"{""verdict"": ""defective"", ""defect_type"": ""bent_lead"", ""location"": ""bottom-right""}",0.3974719504985842,8,zero_shot
transistor,transistor/test/cut_lead/004.png,1,cut_lead,bottom,defective,bent_lead,bottom-left,True,"{""verdict"": ""defective"", ""defect_type"": ""bent_lead"", ""location"": ""bottom-left""}",0.3974719504985842,8,zero_shot
transistor,transistor/test/cut_lead/007.png,1,cut_lead,bottom-left,defective,bent_lead,bottom,True,"{""verdict"": ""defective"", ""defect_type"": ""bent_lead"", ""location"": ""bottom""}",0.39089344075182453,8,zero_shot
transistor,transistor/test/damaged_case/000.png,1,damaged_case,top,defective,bent_lead,bottom-left,True,"{""verdict"": ""defective"", ""defect_type"": ""bent_lead"", ""location"": ""bottom-left""}",0.39089344075182453,8,zero_shot
transistor,transistor/test/damaged_case/002.png,1,damaged_case,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.39089344075182453,8,zero_shot
transistor,transistor/test/damaged_case/006.png,1,damaged_case,top,defective,damaged_case,top,True,"{""verdict"": ""defective"", ""defect_type"": ""damaged_case"", ""location"": ""top""}",0.39089344075182453,8,zero_shot
transistor,transistor/test/damaged_case/008.png,1,damaged_case,top,defective,bent_lead,bottom,True,"{""verdict"": ""defective"", ""defect_type"": ""bent_lead"", ""location"": ""bottom""}",0.39089344075182453,8,zero_shot
transistor,transistor/test/damaged_case/009.png,1,damaged_case,top,defective,damaged_case,top,True,"{""verdict"": ""defective"", ""defect_type"": ""damaged_case"", ""location"": ""top""}",0.39089344075182453,8,zero_shot
transistor,transistor/test/misplaced/000.png,1,misplaced,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.39089344075182453,8,zero_shot
transistor,transistor/test/misplaced/001.png,1,misplaced,center,defective,bent_lead,center,True,"{""verdict"": ""defective"", ""defect_type"": ""bent_lead"", ""location"": ""center""}",0.39089344075182453,8,zero_shot
transistor,transistor/test/misplaced/003.png,1,misplaced,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3977489856260945,8,zero_shot
transistor,transistor/test/misplaced/005.png,1,misplaced,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3977489856260945,8,zero_shot
transistor,transistor/test/misplaced/009.png,1,misplaced,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3977489856260945,8,zero_shot
wood,wood/test/good/000.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3977489856260945,8,zero_shot
wood,wood/test/good/001.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3977489856260945,8,zero_shot
wood,wood/test/good/002.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3977489856260945,8,zero_shot
wood,wood/test/good/003.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3977489856260945,8,zero_shot
wood,wood/test/good/004.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3977489856260945,8,zero_shot
wood,wood/test/good/005.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3679418826213805,8,zero_shot
wood,wood/test/good/006.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3679418826213805,8,zero_shot
wood,wood/test/good/007.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3679418826213805,8,zero_shot
wood,wood/test/good/008.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3679418826213805,8,zero_shot
wood,wood/test/good/009.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3679418826213805,8,zero_shot
wood,wood/test/good/010.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3679418826213805,8,zero_shot
wood,wood/test/good/011.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3679418826213805,8,zero_shot
wood,wood/test/good/012.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3679418826213805,8,zero_shot
wood,wood/test/good/013.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3671524452511221,8,zero_shot
wood,wood/test/good/014.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3671524452511221,8,zero_shot
wood,wood/test/good/015.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3671524452511221,8,zero_shot
wood,wood/test/good/016.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3671524452511221,8,zero_shot
wood,wood/test/good/017.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3671524452511221,8,zero_shot
wood,wood/test/good/018.png,0,none,none,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3671524452511221,8,zero_shot
wood,wood/test/color/000.png,1,color,center,defective,color,top-left,True,"{""verdict"": ""defective"", ""defect_type"": ""color"", ""location"": ""top-left""}",0.3671524452511221,8,zero_shot
wood,wood/test/color/001.png,1,color,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3671524452511221,8,zero_shot
wood,wood/test/color/006.png,1,color,center,defective,color,top-left,True,"{""verdict"": ""defective"", ""defect_type"": ""color"", ""location"": ""top-left""}",0.3722296841297066,8,zero_shot
wood,wood/test/color/007.png,1,color,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3722296841297066,8,zero_shot
wood,wood/test/combined/002.png,1,combined,right,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3722296841297066,8,zero_shot
wood,wood/test/combined/004.png,1,combined,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3722296841297066,8,zero_shot
wood,wood/test/combined/006.png,1,combined,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3722296841297066,8,zero_shot
wood,wood/test/combined/008.png,1,combined,center,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3722296841297066,8,zero_shot
wood,wood/test/combined/009.png,1,combined,bottom-left,good,none,none,True,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",0.3722296841297066,8,zero_shot
wood,wood/test/hole/000.png,1,hole,center,good,hole,top-left,True,"{""verdict"": ""good"", ""defect_type"": ""hole"", ""location"": ""top-left""}",0.3722296841297066,8,zero_shot
wood,wood/test/hole/003.png,1,hole,center,good,hole,top-left,True,"{""verdict"": ""good"", ""defect_type"": ""hole"", ""location"": ""top-left""}",0.37024255512369564,8,zero_shot
